Gene name	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
Gm28219			
Gm28218			
Gm29121			
Gm54347			
Gm29120			
Gm29117			
Gm28057			
Gm21796			
Gm29302			
Gm20883	SYCP3	ortholog_one2many	0
Gm29119			
Gm29118			
Gm28440			
Gm29299			
Gm29116			
Gm29298			
Gm29092			
Gm29091			
Gm29320			
Gm29297			
Gm28366			
Gm29319			
Gm28317			
Gm28318			
Gm28313			
Gm28314			
Gm28315			
Gm29115			
Gm28316			
Gm28944			
Gm20906	SYCP3	ortholog_one2many	0
Gm28943			
Gm29111			
Gm28946			
Gm28110			
Gm28945			
Gm28109			
Gm28108			
Gm28106			
Gm28949			
Gm28948			
Gm28716			
Gm28717			
Gm28718			
Gm28950			
Gm29162			
Gm29169			
Gm21777			
Gm28866			
Gm29063			
Gm28737			
Gm28405			
Gm28738			
Gm28406			
Gm28978			
Gm29436			
Gm28197			
Gm20819			
Gm29437			
Gm28736			
Gm28977			
Gm21840			
Gm28407			
Gm28735			
Gm29391			
Gm29392			
Gm28672			
Gm28734			
Gm28232			
Gm28670			
Gm28732			
Gm28673			
Gm28733			
Gm28674			
Gm28233			
Gm28235			
Gm28234			
Gm28930			
Gm28236			
Gm29504			
Gm20747	SPIN2A	ortholog_many2many	0
Gm20747	SPIN2B	ortholog_many2many	0
Gm29250			
Gm29251			
Gm29252			
Gm29248			
Gm29484			
Gm28908			
Gm28907			
Gm20929	SYCP3	ortholog_one2many	0
Gm28910			
Gm28909			
Gm28276			
Gm28274			
Gm28275			
Gm28290			
Gm28292			
Gm28291			
Gm28293			
Gm28698			
Gm29305			
Gm29303			
Gm29307			
Gm29557			
Gm54348			
Gm29306			
Gm29558			
Gm29555			
Gm28355			
Gm28354			
Gm28352			
Gm28200			
Gm28201			
Gm28202			
Gm28204			
Gm28205			
Gm28206			
Gm28207			
Gm28208			
Gm29224			
Gm29222			
Gm29221			
Gm29220			
Gm29132			
Gm21450			
Gm21843			
Gm28889			
Gm28691			
Gm28692			
Gm28690			
Gm28689			
Gm28687			
Gm20987			
Gm21918			
Gm29207			
Gm29204			
Gm21577			
Gm29206			
Gm29614			
Gm29613			
Gm29612			
Gm29343			
Gm29342			
Gm28598			
Gm28599			
Gm28185			
Gm29037			
Gm20823	SPIN2A	ortholog_many2many	0
Gm20823	SPIN2B	ortholog_many2many	0
Gm29548			
Gm29547			
Gm29545			
Gm29544			
Gm29209			
Gm29549			
Gm21617			
Gm28589			
Gm29420			
Gm29421			
Gm21627	SYCP3	ortholog_one2many	0
Gm29422			
Gm28808			
Gm29060			
Gm29061			
Gm29062			
Gm29057			
Gm29625			
Gm29058			
Gm29059			
Gm29628			
Gm29623			
Gm29622			
Gm29265			
Gm20908	SYCP3	ortholog_one2many	0
Gm29259			
Gm28860			
Gm28252			
Gm28859			
Gm28254			
Gm28861			
Gm28255			
Gm20924	SPIN2A	ortholog_many2many	0
Gm20924	SPIN2B	ortholog_many2many	0
Gm21848			
Gm29457			
Gm20736	SYCP3	ortholog_one2many	0
Gm28558			
Gm28560			
Gm28561			
Gm29584			
Gm28134			
Gm28135			
Gm28133			
Gm28137			
Gm28138			
Gm21837			
Gm29378			
Gm29379			
Gm29380			
Gm29381			
Gm28795			
Gm20852	SPIN2A	ortholog_many2many	0
Gm20852	SPIN2B	ortholog_many2many	0
Gm29003			
Gm29001			
Ssty2	SPIN2A	ortholog_many2many	0
Ssty2	SPIN2B	ortholog_many2many	0
Gm28646			
Gm28612			
Gm28613			
Gm21794			
Gm29219			
Gm29632			
Gm29631			
Gm29637			
Gm29082			
Gm29217			
Gm29636			
Gm29635			
Gm29634			
Gm29662			
Gm29660			
Gm29661			
Gm29659			
Gm20937	SYCP3	ortholog_one2many	0
Gm29450			
Gm29449			
Gm37690			
Gm32114			
Gm37075			
Gm37921			
Gm32180			
Gm38371			
Gm37657			
Gm37448			
Gm33163			
Gm37721			
Gm37129			
Gm37990			
Gm21366	SYCP3	ortholog_one2many	0
Gm33954			
Gm37538			
Gm34274			
Gm34217			
Gm37952			
Gm37627			
Gm37454			
Gm38138			
Gm29740			
Gm37840			
Gm37574			
Gm37172			
Gm35670			
Gm37687			
Gm38296			
Gm38290			
Gm38121			
Gm36047			
Gm36345			
Gm37157			
Gm38017			
Gm36468			
Gm21845			
Gm20809	SPIN2A	ortholog_many2many	0
Gm20809	SPIN2B	ortholog_many2many	0
Gm37434			
Gm37071			
Gm37547			
Gm36968			
Gm37237			
Gm38350			
Gm20858			
Gm31422			
Gm37798			
Gm37318			
Gm31572			
Gm37346			
Gm38136			
Gm37991			
Gm37808			
Gm32181			
Gm28662			
Gm28780			
Gm28853			
Gm28852			
Gm28855			
Gm28246			
Gm28247			
Gm28248			
Gm28249			
Gm28250			
Gm28251			
Gm28243			
Gm28244			
Gm29021			
Gm28880			
Gm28452			
Gm28454			
Gm28878			
Gm28879			
Gm29369			
Gm29399			
Gm29400			
Gm29401			
Gm28799			
Gm28938			
Gm28937			
Gm28936			
Gm21642			
Gm29122			
Gm28939			
Gm28983			
Gm28985			
Gm20811			
Gm28725			
Gm28984			
Gm28987			
Gm28986			
Gm29171			
Gm28129			
Gm28127			
Gm28128			
Gm28132			
Gm28130			
Gm28131			
Gm29316			
Gm29315			
Gm28216			
Gm28217			
Gm28093			
Gm28092			
Gm28091			
Gm29580			
Gm28089			
Gm28088			
Gm21529			
Gm29581			
Gm21539			
Gm29578			
Gm21908			
Gm21780			
Gm28486			
Gm28487			
Rbmyf4	RBMY1B	ortholog_many2many	0
Rbmyf4	RBMY1E	ortholog_many2many	0
Rbmyf4	RBMY1D	ortholog_many2many	0
Rbmyf4	RBMY1J	ortholog_many2many	0
Rbmyf4	RBMY1F	ortholog_many2many	0
Rbmyf4	RBMY1A1	ortholog_many2many	0
Rbmyf5	RBMY1B	ortholog_many2many	0
Rbmyf5	RBMY1E	ortholog_many2many	0
Rbmyf5	RBMY1D	ortholog_many2many	0
Rbmyf5	RBMY1J	ortholog_many2many	0
Rbmyf5	RBMY1F	ortholog_many2many	0
Rbmyf5	RBMY1A1	ortholog_many2many	0
Gm29288			
Rbmyf6	RBMY1B	ortholog_many2many	0
Rbmyf6	RBMY1E	ortholog_many2many	0
Rbmyf6	RBMY1D	ortholog_many2many	0
Rbmyf6	RBMY1J	ortholog_many2many	0
Rbmyf6	RBMY1F	ortholog_many2many	0
Rbmyf6	RBMY1A1	ortholog_many2many	0
Gm21139			
Rbmyf7	RBMY1B	ortholog_many2many	0
Rbmyf7	RBMY1E	ortholog_many2many	0
Rbmyf7	RBMY1D	ortholog_many2many	0
Rbmyf7	RBMY1J	ortholog_many2many	0
Rbmyf7	RBMY1F	ortholog_many2many	0
Rbmyf7	RBMY1A1	ortholog_many2many	0
Gm21147			
Rbmyf8	RBMY1B	ortholog_many2many	0
Rbmyf8	RBMY1E	ortholog_many2many	0
Rbmyf8	RBMY1D	ortholog_many2many	0
Rbmyf8	RBMY1J	ortholog_many2many	0
Rbmyf8	RBMY1F	ortholog_many2many	0
Rbmyf8	RBMY1A1	ortholog_many2many	0
Gm21156			
Rhoay-ps2			
Gm2316			
Rbmyf9	RBMY1B	ortholog_many2many	0
Rbmyf9	RBMY1E	ortholog_many2many	0
Rbmyf9	RBMY1D	ortholog_many2many	0
Rbmyf9	RBMY1J	ortholog_many2many	0
Rbmyf9	RBMY1F	ortholog_many2many	0
Rbmyf9	RBMY1A1	ortholog_many2many	0
Gm2325			
Gm28649			
Gm8521			
Gm18177			
Gm28429			
Gm28413			
Gm28412			
Gm8525			
Gm28414			
Gm28648			
Gm28647			
Gm29435			
Vmn2r-ps139			
Gm29038			
Gm28191			
Gm28241			
Gm28242			
Gm37222			
Gm28357			
Gm29352			
Gm29351			
Gm29350			
Gm29349			
Gm29355			
Gm20918	SPIN2A	ortholog_many2many	0
Gm20918	SPIN2B	ortholog_many2many	0
Gm29161			
Gm28767			
Gm29160			
Gm20915			
Gm28766			
Gm29159			
Gm29198			
Gm29193			
Gm28430			
Gm21746			
Gm28593			
Gm20873	SPIN2A	ortholog_many2many	0
Gm20873	SPIN2B	ortholog_many2many	0
Gm28916			
Gm28443			
Gm20830	SPIN2A	ortholog_many2many	0
Gm20830	SPIN2B	ortholog_many2many	0
Gm28442			
Gm20788			
Gm28997			
Gm28998	SYCP3	ortholog_one2many	0
Gm28398			
Gm28397			
Gm28400			
Gm28399			
Gm28395			
Gm21788			
Gm28394			
Gm28396			
Gm28393			
Gm20826	SPIN2A	ortholog_many2many	0
Gm20826	SPIN2B	ortholog_many2many	0
Vmn2r-ps149			
Gm28576	SYCP3	ortholog_one2many	0
Gm28575			
Gm28574			
Gm28573			
Gm28572			
Gm28571			
Gm28570			
Gm29049	SPIN2A	ortholog_many2many	0
Gm29049	SPIN2B	ortholog_many2many	0
Gm20825	SPIN2A	ortholog_many2many	0
Gm20825	SPIN2B	ortholog_many2many	0
Gm29047			
Gm29045			
Gm29046			
Gm29043			
Gm37951			
Gm20824	SYCP3	ortholog_one2many	0
Gm28146			
Gm28145			
Gm28148			
Gm28147			
Gm28142			
Gm28141			
Gm28143			
Gm28150			
Gm28149			
Gm28330			
Gm28331			
Gm28099			
Gm20815	SPIN2A	ortholog_many2many	0
Gm20815	SPIN2B	ortholog_many2many	0
Gm28328			
Gm28270			
Gm28327			
Gm28097			
Gm29329			
Gm28848			
Gm29471			
Gm29474			
Gm28506			
Gm28507			
Gm29142			
Gm21310	SPIN2A	ortholog_many2many	0
Gm21310	SPIN2B	ortholog_many2many	0
Gm28509			
Gm28508			
Gm20834	SPIN2A	ortholog_many2many	0
Gm20834	SPIN2B	ortholog_many2many	0
Gm28953			
Gm20776			
Gm20828	SPIN2A	ortholog_many2many	0
Gm20828	SPIN2B	ortholog_many2many	0
Gm28957			
Gm28952			
Gm28391			
Gm28389			
Gm28655			
Gm28654			
Gm28656			
Gm35108			
Gm37739			
Gm37654			
Gm37572			
Gm37344			
Gm37059			
Gm31942			
Gm37440			
Gm38185			
Gm37577			
Gm20822	SPIN2A	ortholog_many2many	0
Gm20822	SPIN2B	ortholog_many2many	0
Gm32447			
Gm37158			
Gm36998			
Gm21809			
Gm37635			
Gm35070			
Gm38094			
Gm21763			
Gm38168			
Gm37740			
Gm54350			
Gm37723			
Gm36261			
Gm37898			
Gm36467			
Gm37927			
Gm36929			
Gm38174			
Gm30598			
Gm20909	SPIN2A	ortholog_many2many	0
Gm20909	SPIN2B	ortholog_many2many	0
Gm20865	SPIN2A	ortholog_many2many	0
Gm20865	SPIN2B	ortholog_many2many	0
Gm37462			
Gm37658			
Gm32347			
Gm31123			
Gm38370			
Gm38054			
Gm37476			
Gm37369			
Gm38181			
Zfy1	ZNF548	ortholog_many2many	0
Zfy1	ZNF549	ortholog_many2many	0
Zfy1	ZNF586	ortholog_many2many	0
Zfy1	ZNF304	ortholog_many2many	0
Zfy1	ZNF772	ortholog_many2many	0
Zfy1	ZNF256	ortholog_many2many	0
Zfy1	ZNF154	ortholog_many2many	0
Zfy1	ZNF134	ortholog_many2many	0
Zfy1	ZNF419	ortholog_many2many	0
Zfy1	ZNF792	ortholog_many2many	0
Zfy1	ZNF793	ortholog_many2many	0
Zfy1	ZNF584	ortholog_many2many	0
Zfy1	ZNF837	ortholog_many2many	0
Zfy1	ZNF587B	ortholog_many2many	0
Zfy1	ZNF552	ortholog_many2many	0
Zfy1	ZNF773	ortholog_many2many	0
Zfy1	ZNF610	ortholog_many2many	0
Zfy1	ZNF480	ortholog_many2many	0
Zfy1	ZNF418	ortholog_many2many	0
Zfy1	ZNF562	ortholog_many2many	0
Zfy1	ZNF561	ortholog_many2many	0
Uba1y			
Gm28587			
Rhoay-ps3			
Kdm5d	KDM5D	ortholog_one2one	1
n-R5s1			
Gm54351			
Eif2s3y			
Gm29650			
Uty	UTY	ortholog_one2one	0
Ddx3y	DDX3Y	ortholog_one2one	1
Gm4017			
Gm18665			
Usp9y	USP9Y	ortholog_one2one	1
Gm25565	RNU6-1214P	ortholog_one2one	0
Gm17790			
Gm29167			
Gm8446			
Gm28534			
Gm28975			
Gm28974			
Gm18797			
Rhoay-ps1			
Zfy2	ZNF548	ortholog_many2many	0
Zfy2	ZNF549	ortholog_many2many	0
Zfy2	ZNF586	ortholog_many2many	0
Zfy2	ZNF304	ortholog_many2many	0
Zfy2	ZNF772	ortholog_many2many	0
Zfy2	ZNF256	ortholog_many2many	0
Zfy2	ZNF154	ortholog_many2many	0
Zfy2	ZNF134	ortholog_many2many	0
Zfy2	ZNF419	ortholog_many2many	0
Zfy2	ZNF792	ortholog_many2many	0
Zfy2	ZNF793	ortholog_many2many	0
Zfy2	ZNF584	ortholog_many2many	0
Zfy2	ZNF837	ortholog_many2many	0
Zfy2	ZNF587B	ortholog_many2many	0
Zfy2	ZNF552	ortholog_many2many	0
Zfy2	ZNF773	ortholog_many2many	0
Zfy2	ZNF610	ortholog_many2many	0
Zfy2	ZNF480	ortholog_many2many	0
Zfy2	ZNF418	ortholog_many2many	0
Zfy2	ZNF562	ortholog_many2many	0
Zfy2	ZNF561	ortholog_many2many	0
Uba1y-ps2			
Gm18796			
Gm29552			
Gm29550			
Gm29551			
Gm8480			
Gm29553			
Gm54352			
Gm28630			
Gm28629			
H2al2c	H2AL1Q	ortholog_many2many	0
H2al2c	H2AL3	ortholog_many2many	0
Uba1y-ps1			
Sry	SRY	ortholog_one2one	0
Gm18798			
H2al2b	H2AL1Q	ortholog_many2many	0
H2al2b	H2AL3	ortholog_many2many	0
Rbmyf1	RBMY1B	ortholog_many2many	0
Rbmyf1	RBMY1E	ortholog_many2many	0
Rbmyf1	RBMY1D	ortholog_many2many	0
Rbmyf1	RBMY1J	ortholog_many2many	0
Rbmyf1	RBMY1F	ortholog_many2many	0
Rbmyf1	RBMY1A1	ortholog_many2many	0
Gm6137			
Gm8498			
Rbmy	RBMY1B	ortholog_many2many	0
Rbmy	RBMY1E	ortholog_many2many	0
Rbmy	RBMY1D	ortholog_many2many	0
Rbmy	RBMY1J	ortholog_many2many	0
Rbmy	RBMY1F	ortholog_many2many	0
Rbmy	RBMY1A1	ortholog_many2many	0
Rbmyf2	RBMY1B	ortholog_many2many	0
Rbmyf2	RBMY1E	ortholog_many2many	0
Rbmyf2	RBMY1D	ortholog_many2many	0
Rbmyf2	RBMY1J	ortholog_many2many	0
Rbmyf2	RBMY1F	ortholog_many2many	0
Rbmyf2	RBMY1A1	ortholog_many2many	0
Gm8502			
Gm8506			
Rbmyf3	RBMY1B	ortholog_many2many	0
Rbmyf3	RBMY1E	ortholog_many2many	0
Rbmyf3	RBMY1D	ortholog_many2many	0
Rbmyf3	RBMY1J	ortholog_many2many	0
Rbmyf3	RBMY1F	ortholog_many2many	0
Rbmyf3	RBMY1A1	ortholog_many2many	0
Gm8510			
Gm28819			
Gm28840			
Gm28840			
Gm29179			
Gm57861			
Gm29178			
Gm57862			
Gm28969			
Gm57863			
Gm28677			
Gm57864			
Gm29617			
Gm57865			
Gm20803			
Gm28835			
Gm57866			
Gm29624			
Gm57867			
Gm28253			
Gm57868			
Gm29586			
Gm57869			
Gm28136			
Gm57870			
Gm29377			
Gm28749			
Gm29000			
Orly			
Gm29633			
Gm57872			
Gm29218			
Gm57873			
Gm21679			
Gm21064			
4921509O09Rik			
Gm29048			
Gm57874			
Tspy-ps			
Rbm31y			
Gm37865			
Gm36941			
Gm37937			
Gm20772	SPIN2A	ortholog_many2many	0
Gm20772	SPIN2B	ortholog_many2many	0
Gm20831	SPIN2A	ortholog_many2many	0
Gm20831	SPIN2B	ortholog_many2many	0
Gm37286			
Gm38028			
Ssty1	SPIN2A	ortholog_many2many	0
Ssty1	SPIN2B	ortholog_many2many	0
Gm38072			
Gm37433			
Gm37473			
Gm37656			
Gm38127			
Gm30638			
Gm57875			
Gm21904			
Srsy			
Gm21764			
Gm57876			
Gm34015			
Gm20877	SPIN2A	ortholog_many2many	0
Gm20877	SPIN2B	ortholog_many2many	0
Gm33191			
Gm38003			
Gm57877			
Gm21379			
Gm20807	SPIN2A	ortholog_many2many	0
Gm20807	SPIN2B	ortholog_many2many	0
Gm38084			
Gm37231			
Gm37252			
Gm21440	SPIN2A	ortholog_many2many	0
Gm21440	SPIN2B	ortholog_many2many	0
Gm21454	SPIN2A	ortholog_many2many	0
Gm21454	SPIN2B	ortholog_many2many	0
Gm37147			
Gm38159			
Gm37870			
Gm37378			
Gm37441			
Gm37561			
Gm36728			
Gm32295			
Gm37263			
Gm57878			
Gm57879			
Gm57880			
Gm28682			
Gm28569			
Gm28681			
Gm28684			
Gm28683			
Gm28680			
Gm28679			
Gm57881			
Gm57882			
Gm57883			
Gm57884			
Gm28284			
Gm29368			
Gm28073			
Gm28074			
Gm28072			
Gm29672			
Gm29131			
Gm20871			
Gm29130			
Gm57885			
Gm57886			
Gm57887			
Gm57888			
Gm57889			
Gm57890			
Gm57891			
Gm57892			
Gm57893			
Gm29466			
Gm29467			
Gm21724			
Gm20963			
Gm57894			
Gm57895			
Gm28326			
Gm28325			
Gm29407			
Gm29405			
Gm29406			
Gm29404			
Gm29403			
Gm28964			
Sly	SYCP3	ortholog_one2many	0
Gm28165			
Gm28709			
Gm28965			
Gm21868			
Gm21943	SPIN2A	ortholog_many2many	0
Gm21943	SPIN2B	ortholog_many2many	0
Gm28532			
Gm28533			
Gm28966			
Gm28961	SYCP3	ortholog_one2many	0
Gm28962			
Gm28963			
Gm57896			
Gm57897			
Gm57898			
Gm57899			
Gm57900			
Gm57901			
Gm57902			
Gm57903			
Gm57904			
Gm57905			
Gm28082			
Gm21118	SPIN2A	ortholog_many2many	0
Gm21118	SPIN2B	ortholog_many2many	0
Gm29644			
Gm29424	SPIN2A	ortholog_many2many	0
Gm29424	SPIN2B	ortholog_many2many	0
4932431L22Rik			
Gm29425			
Gm38361			
Gm31260			
Gm38209			
Gm37734			
Gm38013			
Gm37948			
Gm37442			
Gm34550			
Gm37544			
Gm34716			
Gm29554	SYCP3	ortholog_one2many	0
Gm29556			
Gm20812	SPIN2A	ortholog_many2many	0
Gm20812	SPIN2B	ortholog_many2many	0
Gm21258	SYCP3	ortholog_one2many	0
Gm20931	SYCP3	ortholog_one2many	0
Gm29559			
Gm20917	SPIN2A	ortholog_many2many	0
Gm20917	SPIN2B	ortholog_many2many	0
Gm28421			
Gm28420			
Gm28422			
Gm20916	SYCP3	ortholog_one2many	0
Gm29033			
Gm29034			
Gm28339			
Gm20855	SYCP3	ortholog_one2many	0
Gm28584			
Gm28585			
Gm20896	SYCP3	ortholog_one2many	0
Gm28470			
Gm28469			
Gm28668			
Gm20869	SYCP3	ortholog_one2many	0
Gm28481			
Gm28482			
Gm28485			
Gm21394	SPIN2A	ortholog_many2many	0
Gm21394	SPIN2B	ortholog_many2many	0
Gm28471			
Gm29338			
Gm21409	SYCP3	ortholog_one2many	0
Gm29339			
Gm28759			
Gm28758			
Gm29071			
Gm28947			
Gm20920	SYCP3	ortholog_one2many	0
Gm28798			
Gm28797			
Gm28796			
Gm20894	SYCP3	ortholog_one2many	0
Gm21317	SYCP3	ortholog_one2many	0
Gm28812			
Gm28811			
Gm28810			
Gm20835	SYCP3	ortholog_one2many	0
Gm29027			
Gm20911	SYCP3	ortholog_one2many	0
Gm28739			
Gm29321			
Gm21117	SYCP3	ortholog_one2many	0
Gm20888	SYCP3	ortholog_one2many	0
Gm28238			
Gm21650	SYCP3	ortholog_one2many	0
Gm28541			
Gm28542			
Gm28600			
Gm21518	SYCP3	ortholog_one2many	0
Gm21209	SYCP3	ortholog_one2many	0
Gm29180			
Gm29181			
Gm20843	SYCP3	ortholog_one2many	0
Gm29393			
Gm21294	SYCP3	ortholog_one2many	0
Gm28472			
Gm21095	SYCP3	ortholog_one2many	0
Gm28473			
Gm28474			
Gm21488	SYCP3	ortholog_one2many	0
Gm28854			
Gm28858			
Gm20890	SYCP3	ortholog_one2many	0
Gm28245			
Gm21173	SYCP3	ortholog_one2many	0
Gm29203			
Gm21497	SYCP3	ortholog_one2many	0
Gm20802			
Gm29070			
Gm28553	SYCP3	ortholog_one2many	0
Gm21873			
Gm29190			
Gm21760	SYCP3	ortholog_one2many	0
Gm21858	SYCP3	ortholog_one2many	0
Gm29244			
Gm57478	SYCP3	ortholog_one2many	0
Gm20792	SYCP3	ortholog_one2many	0
Gm28754			
Gm21865	SYCP3	ortholog_one2many	0
Gm35134	SYCP3	ortholog_one2many	0
Gm37998			
Gm30737	SYCP3	ortholog_one2many	0
Gm36987			
Gm28531			
Gm21996	SYCP3	ortholog_one2many	0
Gm28105			
Gm28104			
Gm28103			
Gm28102	SYCP3	ortholog_one2many	0
Gm28488			
Gm28491			
Gm28490	SYCP3	ortholog_one2many	0
Gm29579			
Gm29582	SYCP3	ortholog_one2many	0
Gm28870	SYCP3	ortholog_one2many	0
Gm28279			
Gm21739	SYCP3	ortholog_one2many	0
Gm21256	SYCP3	ortholog_one2many	0
Gm20838	SYCP3	ortholog_one2many	0
Gm28890			
Gm28891	SYCP3	ortholog_one2many	0
Gm20837	SYCP3	ortholog_one2many	0
Gm29503			
Gm21861	SYCP3	ortholog_one2many	0
Gm21722			
Gm28898			
Gm28897	SYCP3	ortholog_one2many	0
Gm29564	SYCP3	ortholog_one2many	0
Gm28827	SYCP3	ortholog_one2many	0
Gm29110	SYCP3	ortholog_one2many	0
Gm38107			
Gm31571	SYCP3	ortholog_one2many	0
Gm29866	SYCP3	ortholog_one2many	0
Gm36950			
Gm29523			
Gm29524			
Gm29528			
Gm20777	SPIN2A	ortholog_many2many	0
Gm20777	SPIN2B	ortholog_many2many	0
Gm28955			
Gm28954			
Gm28510	SYCP3	ortholog_one2many	0
Gm29525			
Gm29526			
Gm20737	SPIN2A	ortholog_many2many	0
Gm20737	SPIN2B	ortholog_many2many	0
Gm21775			
Gm21900			
Gm29527			
Gm20775			
Gm29522			
Gm28917			
Gm28919	SYCP3	ortholog_one2many	0
Gm21719	SPIN2A	ortholog_many2many	0
Gm21719	SPIN2B	ortholog_many2many	0
Gm28921			
Gm28920			
Gm28444			
Gm28171	SPIN2A	ortholog_many2many	0
Gm28171	SPIN2B	ortholog_many2many	0
Gm28173			
Gm37236			
Gm29194			
Gm21778	SPIN2A	ortholog_many2many	0
Gm21778	SPIN2B	ortholog_many2many	0
Gm29195			
Gm29196			
Gm28435			
Gm29197			
Gm54349			
Gm29158			
Gm21854	SPIN2A	ortholog_many2many	0
Gm21854	SPIN2B	ortholog_many2many	0
Gm28768			
Gm28769			
Gm20914	SPIN2A	ortholog_many2many	0
Gm20914	SPIN2B	ortholog_many2many	0
Gm21812	SPIN2A	ortholog_many2many	0
Gm21812	SPIN2B	ortholog_many2many	0
Gm29535			
Gm29533			
Gm29534			
Gm21874	SPIN2A	ortholog_many2many	0
Gm21874	SPIN2B	ortholog_many2many	0
Gm28849			
Gm28847			
Gm20821	SPIN2A	ortholog_many2many	0
Gm20821	SPIN2B	ortholog_many2many	0
Gm28999			
Gm21244	SPIN2A	ortholog_many2many	0
Gm21244	SPIN2B	ortholog_many2many	0
Gm29364			
Gm29363			
Gm21292	SPIN2A	ortholog_many2many	0
Gm21292	SPIN2B	ortholog_many2many	0
Gm21721	SPIN2A	ortholog_many2many	0
Gm21721	SPIN2B	ortholog_many2many	0
Gm29366			
Gm29281			
Gm21425	SPIN2A	ortholog_many2many	0
Gm21425	SPIN2B	ortholog_many2many	0
Gm20773	SPIN2A	ortholog_many2many	0
Gm20773	SPIN2B	ortholog_many2many	0
Gm29409			
Gm28632			
Gm28101			
Gm33815			
Gm28637			
Gm28636			
Gm28081			
Gm28302			
Gm28300			
Gm28301			
Mid1-ps1			
Gm21742			
Gm37765			
Gm38229			
Gm36866			
Gm38035			
Gm37875			
Gm29576			
Gm28122			
Gm30045			
Gm21921			
Gm37112			
Gm37287			
Gm30175			
Gm21350			
Gm20857			
Gm30705			
Gm21773			
Gm37451			
Gm37793			
Gm30858			
Gm28377			
Gm21776			
Gm37130			
Gm37467			
Gm38363			
Gm30174			
Gm28619			
Gm54341			
Gm54342			
Gm28993			
Gm28994			
Gm20795	SPIN2A	ortholog_many2many	0
Gm20795	SPIN2B	ortholog_many2many	0
Gm28597			
Gm28428			
Gm28427			
Gm28426			
Gm28425			
Gm28834			
Gm28833			
Gm29354			
Gm29353			
Gm50460			
Gm29356			
Gm21914			
Gm28617			
Gm28618			
Gm29537			
Gm28781			
Gm28174			
Gm29433			
Gm29215			
Gm21801			
Gm28850			
Gm57906			
Gm57907			
Gm21822			
Gm57908			
Gm21891			
Gm21828			
Gm21725			
Gm29616			
Gm29618			
Gm29109			
Gm29108			
Gm21913			
Gm54339			
Gm29416			
Gm54340			
Gm28790			
Gm29272			
Gm21866			
Gm57909			
Gm21767			
Gm57910			
Gm30353			
Gm30686			
Gm28595			
Gm37032			
Gm21882			
Gm57911			
Gm57912			
Gm21797			
Gm21800			
Gm21842			
Gm28170			
Gm28764			
Gm28762			
Gm28763			
Gm21094	SYCP3	ortholog_one2many	0
Gm21588			
Gm28761			
Gm21599			
Gm28765			
Gm21752			
Gm28365			
Gm21477	SYCP3	ortholog_one2many	0
Gm28368			
Gm28369			
Gm28367			
Gm28844			
Gm57913			
Gm28179			
Gm57914			
Gm28990			
Gm57915			
Gm28079			
Orly			
Gm57917			
Gm57918			
Gm57919			
Gm39555			
Orly			
Gm57920			
Gm57921			
Gm57922			
Gm57923			
Gm57924			
Gm57925			
Gm57926			
Gm57927			
Gm21748			
Gm57928			
Gm29445			
Gm57929			
Gm29089			
Gm57930			
Gm57931			
Gm57932			
Gm57933			
Gm57934			
Gm57935			
Gm57936			
Gm57937			
Gm57938			
G530011O06Riky			
Gm57939			
Gm57940			
Gm57941			
Gm57942			
Gm57943			
Gm57944			
Gm57945			
Gm57946			
Gm57947			
Gm57948			
Gm57949			
Gm57950			
Gm28445			
Gm57951			
Gm57952			
Gm57953			
Gm57954			
Gm57955			
Gm57956			
Gm57957			
Gm57958			
Gm57959			
Gm57960			
Gm57961			
Gm57962			
Gm57963			
Gm57964			
Gm57965			
Gm57966			
Gm57967			
Gm57968			
Gm57969			
Gm57970			
Gm57971			
Gm57972			
Gm57973			
Gm57974			
Gm57975			
Gm57976			
Gm57977			
Gm57978			
Gm57979			
Gm57980			
Gm57981			
Gm57982			
Gm57983			
Gm57984			
Gm57985			
Gm57986			
Gm57987			
Gm54092			
Gm28588			
Gm57988			
Gm57989			
Gm57990			
Gm57991			
Gm29044			
Gm57992			
Gm57993			
Gm57994			
Gm57995			
Gm57996			
Gm57997			
Gm57998			
Gm57999			
Gm58000			
Gm58001			
Gm58002			
Gm58003			
Gm58004			
Gm21064			
Gm58006			
Gm58007			
Gm58008			
Gm58009			
Gm58010			
Gm58011			
Gm58012			
4921509O09Rik			
Gm58014			
Gm58015			
Gm58016			
Gm58017			
Gm58018			
Gm29301			
Gm58019			
Gm58020			
Gm58021			
Gm58022			
Gm58023			
Gm58024			
Erdr1y			
Gm58025			
Gm58026			
Gm58027			
Gm58028			
Gm58029			
Gm58030			
Gm58031			
Gm58032			
Gm58033			
Gm58034			
Gm58035			
1700020D14Rik			
Gm58036			
Gm21127			
Gm58037			
Gm20818			
Gm58038			
Gm20932			
Gm58039			
Gm21756			
Gm58040			
Gm20886			
Gm58041			
Gm21808			
Gm58042			
Gm28843			
Gm58043			
Gm20866			
Gm58044			
Gm20868			
Gm20868			
Gm21184			
Gm58046			
Gm21201			
Gm58047			
Gm20853			
Gm58048			
Gm29075			
Gm58049			
Gm28480			
Gm58050			
Gm20842			
Gm58051			
Gm21880			
Gm58052			
Gm20799			
Gm58053			
Gm21795			
Gm58054			
Gm20844			
Gm58055			
Gm21872			
Gm58056			
Gm20798			
Gm58057			
Gm20846			
Gm58058			
Gm20847			
